date_time, WS_60_mean, WD_60_mean, Tair_mean, RH_mean
1/4/2019 11:50,5.3963,232.74,22.23,69.08
1/4/2019 12:00,5.5084,233.54,22.11,67.66
1/4/2019 12:10,4.2904,229.44,22.24,65.53
1/4/2019 12:20,3.6525,240.24,22.64,64.3
1/4/2019 12:30,3.4472,241.64,23.01,61.59
1/4/2019 12:40,3.4534,236.84,23.46,58.98
1/4/2019 12:50,3.8168,237.84,23.67,59.3
1/4/2019 13:00,4.9576,229.14,23.48,60.55
1/4/2019 13:10,4.5083,224.64,23.23,61.78
1/4/2019 13:20,4.2531,229.24,23.06,61.38
1/4/2019 13:30,4.0751,227.74,23.06,62.16
1/4/2019 13:40,4.7615,237.64,23.06,62.9
1/4/2019 13:50,4.9059,239.04,23.05,61.88
1/4/2019 14:00,5.2345,240.54,22.88,65.73
1/4/2019 14:10,4.6184,242.54,22.72,64.89
1/4/2019 14:20,4.2014,238.04,22.82,64.74
1/4/2019 14:30,4.4753,238.24,22.81,65.63
1/4/2019 14:40,4.7323,238.84,22.8,65.3
1/4/2019 14:50,4.9215,238.54,22.81,65.53
1/4/2019 15:00,4.713,241.94,22.62,67.16
1/4/2019 15:10,4.1703,247.44,22.76,66.74
1/4/2019 15:20,3.5965,242.74,23.14,61.71
1/4/2019 15:30,3.9774,237.94,23.31,62.79
1/4/2019 15:40,4.8032,232.64,23.47,61.93
1/4/2019 15:50,4.8829,232.34,23.51,63.17
1/4/2019 16:00,5.5084,238.84,23.61,62.05
1/4/2019 16:10,6.4108,236.24,23.08,65.8
1/4/2019 16:20,6.473,245.74,22.69,69.25
1/4/2019 16:30,5.6266,246.04,22.11,74.2
1/4/2019 16:40,6.2676,246.14,21.8,73.25
1/4/2019 16:50,6.1805,245.94,21.71,72.32
1/4/2019 17:00,5.9689,247.24,21.66,74.83
1/4/2019 17:10,6.6535,236.24,21.55,77.32
1/4/2019 17:20,7.0206,246.34,21.14,78.5
1/4/2019 17:30,6.9522,248.94,20.93,81.7
1/4/2019 17:40,6.7406,251.44,21.03,83.7
1/4/2019 17:50,7.7923,248.74,20.9,85.1
1/4/2019 18:00,8.3027,250.54,20.74,86.5
1/4/2019 18:10,9.7403,248.54,20.57,87.3
1/4/2019 18:20,10.7298,248.34,20.3,89.5
1/4/2019 18:30,9.5411,247.54,20.32,90.9
1/4/2019 18:40,9.2051,252.04,20.29,91.4
1/4/2019 18:50,10.2444,253.34,20.25,91
1/4/2019 19:00,11.1654,253.44,20.17,91.9
1/4/2019 19:10,11.0845,255.34,20.08,92.4
1/4/2019 19:20,11.682,254.64,20.11,93
1/4/2019 19:30,10.5493,254.04,19.98,93.7
1/4/2019 19:40,13.5988,246.04,19.84,93.1
1/4/2019 19:50,12.8644,247.44,19.79,92.3
1/4/2019 20:00,10.3875,257.04,19.77,92.3
1/4/2019 20:10,12.3852,256.34,19.83,89.5
1/4/2019 20:20,12.4599,255.84,20,89
1/4/2019 20:30,13.3934,258.04,19.86,87.9
1/4/2019 20:40,13.8726,257.94,19.99,84.9
1/4/2019 20:50,14.2273,258.64,20.01,85.9
1/4/2019 21:00,14.1838,259.84,20.02,86.8
1/4/2019 21:10,14.5821,259.74,20.02,87.4
1/4/2019 21:20,14.943,259.94,20.05,87.2
1/4/2019 21:30,15.7707,263.54,20.07,86.2
1/4/2019 21:40,13.717,265.64,20.03,87.3
1/4/2019 21:50,15.136,262.04,20.04,85.8
1/4/2019 22:00,16.5922,260.74,20.1,83.6
1/4/2019 22:10,15.8081,260.24,20.04,84.9
1/4/2019 22:20,16.5238,261.14,20,86.2
1/4/2019 22:30,15.4658,261.34,19.94,86.7
1/4/2019 22:40,16.5673,262.04,19.96,86.6
1/4/2019 22:50,14.6443,259.64,19.96,88.1
1/4/2019 23:00,14.4016,261.54,19.88,89.3
1/4/2019 23:10,14.3269,258.84,19.9,90.2
1/4/2019 23:20,13.5054,257.64,19.8,90.9
1/4/2019 23:30,13.8602,258.14,19.75,90.1
1/4/2019 23:40,12.3852,259.94,19.79,89.7
1/4/2019 23:50,14.2211,257.84,19.75,88.4
1/5/2019 0:00,13.2254,256.64,19.7,89.2
1/5/2019 0:10,14.1029,253.24,19.51,91.3
1/5/2019 0:20,13.6486,255.14,19.52,91.6
1/5/2019 0:30,13.7855,255.04,19.53,92.3
1/5/2019 0:40,13.3312,259.04,19.51,92.3
1/5/2019 0:50,12.4786,261.84,19.61,91.3
1/5/2019 1:00,11.9558,260.14,19.64,90.8
1/5/2019 1:10,11.7318,264.24,19.64,91.7
1/5/2019 1:20,13.7295,262.44,19.58,90.1
1/5/2019 1:30,13.661,260.64,19.65,88.8
1/5/2019 1:40,12.7586,253.64,19.46,89.5
1/5/2019 1:50,13.4805,255.14,19.35,88.9
1/5/2019 2:00,13.3996,256.64,19.29,90.3
1/5/2019 2:10,12.0554,257.74,19.25,90.1
1/5/2019 2:20,11.8998,254.94,19.1,89.7
1/5/2019 2:30,11.433,256.74,18.99,89.9
1/5/2019 2:40,11.9745,258.34,18.97,90.1
1/5/2019 2:50,11.5575,258.74,19,89.8
1/5/2019 3:00,12.547,258.54,19.02,88.8
1/5/2019 3:10,12.8084,259.64,19.07,87.2
1/5/2019 3:20,11.6944,258.94,19.08,87.4
1/5/2019 3:30,11.7193,260.64,19.04,87.2
1/5/2019 3:40,11.9371,257.24,19.13,86.5
1/5/2019 3:50,11.8998,258.94,19.17,85.6
1/5/2019 4:00,12.3416,257.44,19.21,84.7
1/5/2019 4:10,11.3833,259.64,19.24,85
1/5/2019 4:20,11.1219,259.74,19.27,84.6
1/5/2019 4:30,10.9414,262.84,19.29,84.5
1/5/2019 4:40,10.9414,266.84,19.34,83.5
1/5/2019 4:50,11.3086,267.94,19.32,83.6
1/5/2019 5:00,9.4727,270.64,19.17,85.3
1/5/2019 5:10,11.8936,261.44,19.02,85.5
1/5/2019 5:20,11.5824,258.04,18.77,85.5
1/5/2019 5:30,11.7753,262.94,18.85,82.8
1/5/2019 5:40,10.2942,263.44,18.85,84.6
1/5/2019 5:50,9.8398,269.44,18.86,84.6
1/5/2019 6:00,9.5162,273.14,18.85,84.6
1/5/2019 6:10,9.871,267.74,19,81.9
1/5/2019 6:20,9.0246,265.24,19.13,82.3
1/5/2019 6:30,9.8585,274.34,18.78,86.7
1/5/2019 6:40,9.7403,276.04,18.6,88
1/5/2019 6:50,9.7714,269.14,18.61,88.7
1/5/2019 7:00,9.8834,266.74,18.64,87.4
1/5/2019 7:10,10.0701,260.94,18.94,83.9
1/5/2019 7:20,10.4809,258.44,19.12,82.6
1/5/2019 7:30,11.0347,257.94,19.13,80.5
1/5/2019 7:40,10.2568,260.64,19.27,79.02
1/5/2019 7:50,11.1343,262.74,19.22,79.84
1/5/2019 8:00,11.5637,261.84,19.18,80
1/5/2019 8:10,11.3023,255.14,19.34,78.23
1/5/2019 8:20,11.6571,255.64,19.53,74.42
1/5/2019 8:30,12.1861,255.94,19.6,72.2
1/5/2019 8:40,11.8625,257.34,19.65,72.16
1/5/2019 8:50,12.0367,256.74,19.8,72.31
1/5/2019 9:00,11.5264,258.94,19.93,71.64
1/5/2019 9:10,11.7567,256.04,19.92,72.9
1/5/2019 9:20,13.0822,250.14,19.83,74.37
1/5/2019 9:30,13.4245,253.64,19.72,72.5
1/5/2019 9:40,13.1258,253.04,19.86,71.48
1/5/2019 9:50,12.4163,252.64,20.02,70.71
1/5/2019 10:00,13.4432,253.54,20.07,67.06
1/5/2019 10:10,13.3934,253.64,20.11,67.63
1/5/2019 10:20,13.0449,254.04,20.25,65.29
1/5/2019 10:30,13.8104,258.74,20.26,63.79
1/5/2019 10:40,13.2316,256.54,20.2,66.61
1/5/2019 10:50,12.5844,263.84,20.29,66.55
1/5/2019 11:00,11.9994,259.44,20.43,66.87
1/5/2019 11:10,13.188,254.54,20.37,67.2
1/5/2019 11:20,13.132,254.54,20.39,67.34
1/5/2019 11:30,13.6548,252.14,20.28,68.48
1/5/2019 11:40,13.2876,254.74,20.39,69.55
1/5/2019 11:50,13.9535,251.24,20.13,70.58
1/5/2019 12:00,13.1569,257.24,20.31,70.75
1/5/2019 12:10,12.3852,259.94,20.58,69.42
1/5/2019 12:20,11.6135,261.24,20.73,69.9
1/5/2019 12:30,13.244,253.74,20.78,67.58
1/5/2019 12:40,14.9119,252.34,20.49,65.27
1/5/2019 12:50,15.0115,251.54,20.18,69.67
1/5/2019 13:00,15.1173,254.64,20.1,70.75
1/5/2019 13:10,15.0675,256.34,20.07,70.98
1/5/2019 13:20,14.6505,253.64,20.13,75.16
1/5/2019 13:30,14.3456,247.84,19.4,81
1/5/2019 13:40,13.1756,252.44,19.65,81.2
1/5/2019 13:50,14.3954,253.14,19.55,80.7
1/5/2019 14:00,14.2958,248.54,19.66,80.8
1/5/2019 14:10,15.8143,244.74,19.45,79.58
1/5/2019 14:20,14.9555,251.24,19.51,77.51
1/5/2019 14:30,13.2192,247.64,20.11,74.9
1/5/2019 14:40,13.3187,245.84,20.21,75.17
1/5/2019 14:50,14.246,239.74,20.08,73.93
1/5/2019 15:00,14.302,242.14,19.9,74.79
1/5/2019 15:10,14.2522,242.14,19.77,75.45
1/5/2019 15:20,13.717,242.14,19.75,76.01
1/5/2019 15:30,13.493,237.94,20.05,71.7
1/5/2019 15:40,13.2503,242.34,19.71,75.66
1/5/2019 15:50,13.0325,243.54,19.6,76.55
1/5/2019 16:00,13.5925,250.04,19.53,77.44
1/5/2019 16:10,13.5054,248.54,19.2,79.75
1/5/2019 16:20,12.9453,253.24,19.2,79.53
1/5/2019 16:30,11.9994,246.34,19.36,80.3
1/5/2019 16:40,11.4642,248.14,19.49,80.8
1/5/2019 16:50,11.9558,252.54,19.27,81.4
1/5/2019 17:00,11.8064,251.54,19.15,82.1
1/5/2019 17:10,11.7629,253.14,19.16,83.3
1/5/2019 17:20,11.097,251.84,19.15,83
1/5/2019 17:30,10.4373,253.34,19.16,82.3
1/5/2019 17:40,10.8169,249.84,19.07,83.2
1/5/2019 17:50,10.6738,250.34,19.13,82.7
1/5/2019 18:00,11.0098,250.44,18.91,84
1/5/2019 18:10,10.2257,250.54,19.01,83.9
1/5/2019 18:20,10.1261,251.04,18.97,84
1/5/2019 18:30,9.454,257.34,19.01,83.6
1/5/2019 18:40,9.0184,253.04,18.92,83.4
1/5/2019 18:50,8.1471,250.84,18.88,83.2
1/5/2019 19:00,7.7861,253.34,18.87,81.8
1/5/2019 19:10,7.7986,254.54,18.87,81.6
1/5/2019 19:20,7.7612,254.84,18.86,81.7
1/5/2019 19:30,8.1346,253.04,18.85,82.5
1/5/2019 19:40,8.4707,253.14,18.75,83.6
1/5/2019 19:50,7.6741,254.74,18.72,84
1/5/2019 20:00,7.643,256.74,18.72,84.6
1/5/2019 20:10,6.7842,261.14,18.66,85.3
1/5/2019 20:20,6.8775,260.54,18.63,85.4
1/5/2019 20:30,6.585,258.84,18.59,85.9
1/5/2019 20:40,6.9148,258.24,18.57,85.8
1/5/2019 20:50,6.6223,259.84,18.58,85.8
1/5/2019 21:00,6.3921,261.54,18.55,85.6
1/5/2019 21:10,6.4481,260.94,18.5,86.1
1/5/2019 21:20,6.0809,261.94,18.51,86.3
1/5/2019 21:30,5.6826,260.64,18.55,86.4
1/5/2019 21:40,5.8818,257.74,18.59,86.5
1/5/2019 21:50,5.5457,253.64,18.63,87.1
1/5/2019 22:00,5.7511,253.24,18.65,87.5
1/5/2019 22:10,6.4232,254.84,18.65,88
1/5/2019 22:20,5.3154,259.34,18.61,88.7
1/5/2019 22:30,5.3217,256.34,18.58,89.2
1/5/2019 22:40,5.6453,258.44,18.58,89.3
1/5/2019 22:50,6.2614,258.44,18.6,89
1/5/2019 23:00,5.639,256.14,18.62,89.2
1/5/2019 23:10,5.9378,258.44,18.59,89.5
1/5/2019 23:20,6.4668,258.94,18.58,89.4
1/5/2019 23:30,6.4668,254.04,18.58,89.8
1/5/2019 23:40,6.6223,252.44,18.52,90.4
1/5/2019 23:50,6.4605,256.04,18.46,90.8
1/6/2019 0:00,6.641,258.64,18.4,90.9
1/6/2019 0:10,6.2427,256.54,18.42,90.9
1/6/2019 0:20,5.8444,255.84,18.39,91.4
1/6/2019 0:30,6.0809,253.84,18.32,91.4
1/6/2019 0:40,6.1245,254.84,18.34,91.1
1/6/2019 0:50,5.5146,258.44,18.34,91.2
1/6/2019 1:00,5.4212,259.84,18.29,91.1
1/6/2019 1:10,5.6017,261.24,18.3,90.9
1/6/2019 1:20,3.7005,291.94,17.88,90.7
1/6/2019 1:30,3.4472,295.74,17.65,91
1/6/2019 1:40,3.8747,282.64,17.7,91
1/6/2019 1:50,3.9058,283.24,17.63,90.7
1/6/2019 2:00,3.576,272.24,17.6,90.7
1/6/2019 2:10,4.2494,246.94,17.84,90.8
1/6/2019 2:20,4.8842,248.74,18.08,89.5
1/6/2019 2:30,3.8548,269.14,17.91,89.3
1/6/2019 2:40,4.39,274.14,17.86,89.4
1/6/2019 2:50,4.4585,281.84,17.8,89.3
1/6/2019 3:00,4.6744,293.44,17.6,89.4
1/6/2019 3:10,4.9003,289.94,17.33,89.9
1/6/2019 3:20,4.7522,293.94,17.32,89.7
1/6/2019 3:30,5.0117,290.44,17.21,89.7
1/6/2019 3:40,5.0416,286.74,17.26,89.5
1/6/2019 3:50,4.4796,293.64,17.16,89.6
1/6/2019 4:00,4.469,299.44,16.98,90.3
1/6/2019 4:10,5.4399,300.34,16.92,90.3
1/6/2019 4:20,5.8693,298.94,17.06,89.1
1/6/2019 4:30,5.6266,297.94,17.08,88.4
1/6/2019 4:40,5.7946,298.04,17.04,88.3
1/6/2019 4:50,6.2614,296.34,17.16,86.8
1/6/2019 5:00,6.0498,298.44,17.08,86.6
1/6/2019 5:10,6.0747,300.34,17.08,86.6
1/6/2019 5:20,6.2116,299.74,17.11,86.1
1/6/2019 5:30,5.8631,301.74,17.11,85.6
1/6/2019 5:40,5.1847,300.74,16.95,86.1
1/6/2019 5:50,5.0211,301.64,16.86,86.1
1/6/2019 6:00,5.6266,297.44,17.04,84.7
1/6/2019 6:10,5.5021,296.94,17.26,82.8
1/6/2019 6:20,5.6079,299.24,17.29,82.2
1/6/2019 6:30,5.4399,299.54,17.35,81.4
1/6/2019 6:40,5.6764,299.84,17.38,81.8
1/6/2019 6:50,5.247,298.04,17.65,82
1/6/2019 7:00,4.8518,302.64,17.78,82.8
1/6/2019 7:10,4.6825,303.54,18,83.2
1/6/2019 7:20,4.1629,301.64,18.27,83
1/6/2019 7:30,3.9152,295.04,18.46,82.6
1/6/2019 7:40,4.0135,280.94,18.64,81.7
1/6/2019 7:50,3.9475,282.24,18.78,78.61
1/6/2019 8:00,4.0851,298.94,18.92,76.02
1/6/2019 8:10,4.2232,294.64,19.12,72.75
1/6/2019 8:20,3.1061,293.34,19.29,73.73
1/6/2019 8:30,3.2287,284.14,19.69,71.15
1/6/2019 8:40,4.4578,260.24,19.39,74.11
1/6/2019 8:50,3.7079,261.74,19.48,71.43
1/6/2019 9:00,4.7522,243.74,19.59,74.69
1/6/2019 9:10,4.858,237.14,19.5,73.75
1/6/2019 9:20,5.2034,234.04,19.62,73.04
1/6/2019 9:30,5.3465,235.14,19.65,73.64
1/6/2019 9:40,5.1524,220.54,19.51,73.95
1/6/2019 9:50,4.8425,229.94,19.65,71.67
1/6/2019 10:00,4.9402,230.74,19.54,71.68
1/6/2019 10:10,5.2159,238.54,19.69,70.55
1/6/2019 10:20,4.4298,240.24,19.85,70.52
1/6/2019 10:30,4.3272,238.14,20.03,68.58
1/6/2019 10:40,4.6265,230.34,20.27,67.38
1/6/2019 10:50,4.4392,231.74,20.17,67.33
1/6/2019 11:00,4.4149,234.64,20.28,67.07
1/6/2019 11:10,3.4528,241.74,20.49,65.89
1/6/2019 11:20,4.3682,224.74,20.66,66.48
1/6/2019 11:30,4.1753,243.74,20.5,66.89
1/6/2019 11:40,4.2774,224.84,20.6,66.99
1/6/2019 11:50,4.1237,212.64,20.6,66.95
1/6/2019 12:00,4.4274,224.14,20.83,66.47
1/6/2019 12:10,5.1026,205.14,20.74,67.36
1/6/2019 12:20,4.5904,204.14,20.54,67.97
1/6/2019 12:30,4.3122,219.84,20.72,66.82
1/6/2019 12:40,5.1692,215.74,20.77,68.36
1/6/2019 12:50,5.0198,199.54,20.57,69.7
1/6/2019 13:00,4.2232,205.14,20.83,67.37
1/6/2019 13:10,4.9202,206.24,20.87,67.27
1/6/2019 13:20,4.0334,201.34,20.85,67.84
1/6/2019 13:30,4.4815,196.74,20.86,67.9
1/6/2019 13:40,4.558,192.64,20.77,67.7
1/6/2019 13:50,4.4827,184.24,20.57,68.33
1/6/2019 14:00,4.3184,200.14,20.72,67.11
1/6/2019 14:10,4.6358,189.24,20.88,66.39
1/6/2019 14:20,4.6514,184.94,20.71,67.77
1/6/2019 14:30,5.2408,174.54,20.68,66.86
1/6/2019 14:40,4.5332,178.94,20.71,66.35
1/6/2019 14:50,4.3832,182.24,20.82,64.18
1/6/2019 15:00,4.0353,178.04,20.91,62.61
1/6/2019 15:10,4.3881,171.54,21.14,63.13
1/6/2019 15:20,3.9898,174.64,21.06,62.34
1/6/2019 15:30,4.1703,169.14,20.93,64.14
1/6/2019 15:40,4.1797,173.24,20.81,64.15
1/6/2019 15:50,4.133,170.14,20.83,64.93
1/6/2019 16:00,3.8293,165.24,20.92,63.61
1/6/2019 16:10,3.6581,166.94,21.08,61.69
1/6/2019 16:20,3.965,174.94,21.22,60.27
1/6/2019 16:30,3.4173,171.94,21.24,60.29
1/6/2019 16:40,3.4347,154.34,21.48,58.7
1/6/2019 16:50,3.1964,143.04,21.69,59.66
1/6/2019 17:00,3.5716,139.04,21.79,59.91
1/6/2019 17:10,4.1062,125.84,21.97,58.95
1/6/2019 17:20,4.7105,121.64,21.97,57.34
1/6/2019 17:30,4.4485,121.84,21.97,56.22
1/6/2019 17:40,4.7292,126.74,21.84,56.22
1/6/2019 17:50,4.474,127.14,21.91,55.83
1/6/2019 18:00,5.0509,130.64,21.57,60.65
1/6/2019 18:10,5.4026,126.14,21.3,63.8
1/6/2019 18:20,5.3963,123.24,21.18,64.51
1/6/2019 18:30,5.1194,123.34,21.12,65.14
1/6/2019 18:40,5.059,125.94,20.91,67.5
1/6/2019 18:50,5.3465,116.24,20.63,70.05
1/6/2019 19:00,5.471,108.44,20.38,71.94
1/6/2019 19:10,6.1307,94.24,20.35,67.96
1/6/2019 19:20,5.9564,94.44,20.28,69.07
1/6/2019 19:30,6.0747,97.64,20.05,70.74
1/6/2019 19:40,6.2303,98.44,19.82,72.09
1/6/2019 19:50,5.3154,102.34,19.56,73.85
1/6/2019 20:00,5.3092,103.04,19.32,75.54
1/6/2019 20:10,5.5706,104.34,19.03,77.62
1/6/2019 20:20,5.5581,104.44,18.78,79.53
1/6/2019 20:30,5.1306,101.54,18.47,81.3
1/6/2019 20:40,4.2276,102.84,18.25,82.7
1/6/2019 20:50,3.5835,98.24,18.05,83.8
1/6/2019 21:00,3.7739,88.14,17.88,85.2
1/6/2019 21:10,4.7615,86.94,17.89,86.2
1/6/2019 21:20,4.802,84.14,17.87,87
1/6/2019 21:30,4.1535,84.64,17.77,87.9
1/6/2019 21:40,4.0004,88.24,17.78,88.3
1/6/2019 21:50,4.4672,86.54,17.81,88.4
1/6/2019 22:00,4.7441,85.54,17.79,88.8
1/6/2019 22:10,5.087,90.44,17.81,89
1/6/2019 22:20,5.0634,94.14,17.79,89.3
1/6/2019 22:30,5.0186,88.44,17.66,90
1/6/2019 22:40,4.55,89.64,17.63,90.3
1/6/2019 22:50,4.6078,86.84,17.56,90.7
1/6/2019 23:00,5.2159,85.54,17.73,90
1/6/2019 23:10,5.2345,86.34,17.85,89.3
1/6/2019 23:20,4.9657,88.34,17.79,89.2
1/6/2019 23:30,5.0833,86.94,17.77,89.3
1/6/2019 23:40,5.0995,86.84,17.69,89.4
1/6/2019 23:50,4.7099,88.84,17.59,89.8
1/7/2019 0:00,4.4921,87.34,17.38,90.6
1/7/2019 0:10,4.6483,79.04,17.34,90.6
1/7/2019 0:20,4.6277,78.14,17.32,90.2
1/7/2019 0:30,4.3589,72.54,17.28,89.7
1/7/2019 0:40,3.9058,69.34,17.15,89.2
1/7/2019 0:50,3.9917,70.54,17.17,88.8
1/7/2019 1:00,4.9868,71.84,17.07,89
1/7/2019 1:10,4.3247,76.94,17.04,88.6
1/7/2019 1:20,4.5923,73.34,16.95,88.2
1/7/2019 1:30,4.2749,67.94,16.96,86
1/7/2019 1:40,3.6774,70.34,16.91,85.6
1/7/2019 1:50,4.0396,64.74,16.77,85.8
1/7/2019 2:00,4.6352,58.84,16.76,85.4
1/7/2019 2:10,4.6981,58.24,16.76,84.7
1/7/2019 2:20,5.0821,54.14,16.72,85.4
1/7/2019 2:30,5.3777,49.73,17.07,83.6
1/7/2019 2:40,5.5395,47.18,17.24,82.8
1/7/2019 2:50,5.6702,48.02,17.3,82.4
1/7/2019 3:00,6.1058,45.36,17.32,82.1
1/7/2019 3:10,6.4045,44.83,17.36,81.8
1/7/2019 3:20,7.1327,44.3,17.44,81.1
1/7/2019 3:30,7.4501,39.2,17.66,79.18
1/7/2019 3:40,7.114,36.03,17.74,78.39
1/7/2019 3:50,6.9771,30.24,17.57,78.92
1/7/2019 4:00,7.1513,27.15,17.76,77.5
1/7/2019 4:10,7.4127,25.9,17.84,77.11
1/7/2019 4:20,7.7923,31.15,17.95,77.1
1/7/2019 4:30,7.6679,33.15,17.37,81
1/7/2019 4:40,6.9024,34.2,16.99,85.2
1/7/2019 4:50,6.2676,35.06,16.42,88.3
1/7/2019 5:00,6.3547,30.68,16.35,88.5
1/7/2019 5:10,7.1576,26.05,17.35,80.8
1/7/2019 5:20,7.2385,24.5,18.02,75.12
1/7/2019 5:30,7.1762,24.12,18.38,73.18
1/7/2019 5:40,6.7406,26.49,17.83,79.4
1/7/2019 5:50,7.0144,25.51,17.17,82.3
1/7/2019 6:00,7.0082,26.29,16.52,85
1/7/2019 6:10,7.2696,21.49,17.5,76.43
1/7/2019 6:20,8.0351,24.96,17.35,79.5
1/7/2019 6:30,7.5808,22.48,16.83,83.9
1/7/2019 6:40,5.5706,26.97,16.97,84
1/7/2019 6:50,4.9563,29.81,17.31,80.7
1/7/2019 7:00,4.2886,36.04,18.15,74.92
1/7/2019 7:10,5.3901,40.31,18.49,74.81
1/7/2019 7:20,6.2365,43.66,19.04,70.81
1/7/2019 7:30,6.112,38.74,19.58,66.37
1/7/2019 7:40,6.4481,34.96,19.96,65.2
1/7/2019 7:50,6.1805,37.38,20.29,63.12
1/7/2019 8:00,5.2968,45.21,20.87,61.3
1/7/2019 8:10,5.3528,51.93,21.41,59.34
1/7/2019 8:20,5.583,50.25,21.68,57.13
1/7/2019 8:30,5.1424,47.09,22.35,54.87
1/7/2019 8:40,4.3247,48.86,23.12,52.16
1/7/2019 8:50,4.301,48.7,23.66,50.18
1/7/2019 9:00,4.5238,50.99,24.21,46.15
1/7/2019 9:10,4.2836,76.44,24.51,48.06
1/7/2019 9:20,4.9495,93.74,24.48,47.64
1/7/2019 9:30,5.7448,78.54,24.86,45.25
1/7/2019 9:40,5.4461,81.64,25.17,44.13
1/7/2019 9:50,4.8966,86.24,25.5,42.4
1/7/2019 10:00,5.191,102.84,25.73,43.26
1/7/2019 10:10,5.7262,100.14,25.72,44.34
1/7/2019 10:20,6.3921,100.74,25.35,46.35
1/7/2019 10:30,6.5601,101.94,25.72,46.93
1/7/2019 10:40,6.7779,115.54,25.94,48.07
1/7/2019 10:50,7.2322,120.34,25.82,50.93
1/7/2019 11:00,8.5578,128.04,25.04,58.83
1/7/2019 11:10,8.8503,126.34,24.06,64.28
1/7/2019 11:20,9.0495,123.14,23.6,65.76
1/7/2019 11:30,8.925,127.04,23.69,65.6
1/7/2019 11:40,8.508,121.34,24.19,63.3
1/7/2019 11:50,8.508,126.94,24.49,62.32
1/7/2019 12:00,8.3898,122.24,24.26,63.03
1/7/2019 12:10,8.3089,121.84,24.47,62.69
1/7/2019 12:20,8.7756,134.74,24.16,64.71
1/7/2019 12:30,8.869,130.04,24.15,65.49
1/7/2019 12:40,8.5703,120.74,24.62,62.25
1/7/2019 12:50,8.4582,110.24,24.69,59.99
1/7/2019 13:00,8.7943,90.94,24.16,61.44
1/7/2019 13:10,8.6201,87.04,23.18,66.25
1/7/2019 13:20,8.1969,92.44,22.74,67.71
1/7/2019 13:30,7.9853,94.24,22.71,67.77
1/7/2019 13:40,7.867,107.94,23.26,65.97
1/7/2019 13:50,8.452,93.44,23.66,64.46
1/7/2019 14:00,9.0868,92.54,23.61,62.58
1/7/2019 14:10,8.757,101.64,23.77,62.36
1/7/2019 14:20,8.9872,110.24,24.19,61.88
1/7/2019 14:30,8.6076,96.04,23.86,63.23
1/7/2019 14:40,8.0537,93.44,24.25,61.31
1/7/2019 14:50,8.0039,95.44,24.24,61.6
1/7/2019 15:00,8.1906,93.14,23.9,63.23
1/7/2019 15:10,8.0039,95.94,23.36,65.48
1/7/2019 15:20,7.7737,109.94,23.48,66.27
1/7/2019 15:30,8.6138,109.74,23.29,66.57
1/7/2019 15:40,9.0059,104.74,23.3,65.86
1/7/2019 15:50,9.4104,104.64,23.34,66.13
1/7/2019 16:00,8.7196,102.44,23.32,66.33
1/7/2019 16:10,8.5143,93.44,23.29,67.15
1/7/2019 16:20,9.0184,93.54,22.99,68.01
1/7/2019 16:30,8.4894,99.74,22.76,67.98
1/7/2019 16:40,8.645,97.44,22.58,67.69
1/7/2019 16:50,7.9479,95.14,22.46,69.76
1/7/2019 17:00,8.4769,93.14,22.29,71.76
1/7/2019 17:10,7.6056,95.04,22.3,73.16
1/7/2019 17:20,7.3131,90.94,22.28,73.47
1/7/2019 17:30,7.3318,95.64,22.27,73.57
1/7/2019 17:40,6.4917,94.64,22.26,73.65
1/7/2019 17:50,5.3652,91.44,22.3,73.77
1/7/2019 18:00,5.6702,96.94,22.29,74.53
1/7/2019 18:10,6.5726,95.94,22.18,75.36
1/7/2019 18:20,5.8693,93.94,22.09,76.66
1/7/2019 18:30,5.7884,92.44,21.96,78.16
1/7/2019 18:40,5.2096,91.84,21.88,79.39
1/7/2019 18:50,5.6515,87.74,21.74,80.7
1/7/2019 19:00,4.7883,92.54,21.66,81.8
1/7/2019 19:10,4.5251,99.64,21.58,82.9
1/7/2019 19:20,4.2823,93.84,21.47,83.7
1/7/2019 19:30,4.189,96.04,21.4,84.3
1/7/2019 19:40,3.9152,94.74,21.36,84.6
1/7/2019 19:50,3.6488,97.94,21.28,85
1/7/2019 20:00,3.154,102.94,21.18,85.3
1/7/2019 20:10,2.9829,103.14,21.16,85.4
1/7/2019 20:20,2.0762,112.04,21.12,85.8
1/7/2019 20:30,1.8334,85.54,21.03,86.6
1/7/2019 20:40,2.106,87.84,20.92,87.1
1/7/2019 20:50,2.233,86.84,20.88,87.4
1/7/2019 21:00,2.0687,82.74,20.84,87.8
1/7/2019 21:10,3.3364,86.94,20.79,88
1/7/2019 21:20,3.4889,95.24,20.68,88.4
1/7/2019 21:30,3.2275,95.94,20.6,89
1/7/2019 21:40,3.1995,85.44,20.52,89.6
1/7/2019 21:50,2.9026,93.44,20.46,90.2
1/7/2019 22:00,2.658,91.94,20.44,90.6
1/7/2019 22:10,2.0855,93.64,20.47,90.8
1/7/2019 22:20,0.7786,95.44,20.4,90.8
1/7/2019 22:30,1.4756,305.14,20.29,91.1
1/7/2019 22:40,2.8186,271.24,20.21,91.3
1/7/2019 22:50,3.0532,259.14,20.16,91.5
1/7/2019 23:00,3.4963,256.64,20.09,91.9
1/7/2019 23:10,3.4528,263.84,20.02,92.3
1/7/2019 23:20,3.3022,275.44,20.02,92.9
1/7/2019 23:30,4.2805,271.94,19.93,94.2
